Location(x=141.580948, y=326.594696, z=0.000472)
Location(x=141.085068, y=326.594696, z=0.000460)
Location(x=140.610886, y=326.594696, z=0.000450)
Location(x=140.123703, y=326.594696, z=0.000443)
Location(x=139.659180, y=326.594696, z=0.000442)
Location(x=139.195129, y=326.594696, z=0.000446)
Location(x=138.710449, y=326.594696, z=0.000457)
Location(x=138.220688, y=326.594696, z=0.000469)
Location(x=137.726105, y=326.594635, z=0.000479)
Location(x=137.224503, y=326.594543, z=0.000483)
Location(x=136.716507, y=326.594391, z=0.000479)
Location(x=136.175186, y=326.594238, z=0.000467)
Location(x=135.666977, y=326.594086, z=0.000455)
Location(x=135.146667, y=326.593933, z=0.000445)
Location(x=134.648590, y=326.593750, z=0.000441)
Location(x=134.134781, y=326.593597, z=0.000443)
Location(x=133.638321, y=326.593445, z=0.000452)
Location(x=133.099289, y=326.593292, z=0.000466)
Location(x=132.506668, y=326.593109, z=0.000480)
Location(x=131.836899, y=326.592926, z=0.000489)
Location(x=131.186737, y=326.592743, z=0.000481)
Location(x=130.611633, y=326.592590, z=0.000465)
Location(x=130.089706, y=326.592438, z=0.000452)
Location(x=129.598785, y=326.592285, z=0.000443)
Location(x=129.116409, y=326.592133, z=0.000438)
Location(x=128.644836, y=326.591980, z=0.000439)
Location(x=128.182220, y=326.591797, z=0.000444)
Location(x=127.712578, y=326.591644, z=0.000452)
Location(x=127.221176, y=326.591492, z=0.000458)
Location(x=126.751289, y=326.591339, z=0.000461)
Location(x=126.265976, y=326.591187, z=0.000460)
Location(x=125.785728, y=326.591034, z=0.000453)
Location(x=125.335922, y=326.590881, z=0.000446)
Location(x=124.853233, y=326.590729, z=0.000439)
Location(x=124.368660, y=326.590546, z=0.000434)
Location(x=123.926247, y=326.590393, z=0.000433)
Location(x=123.480194, y=326.590240, z=0.000437)
Location(x=123.046654, y=326.590240, z=0.000445)
Location(x=122.583122, y=326.590240, z=0.000454)
Location(x=122.141891, y=326.590240, z=0.000460)
Location(x=121.707588, y=326.590240, z=0.000463)
Location(x=121.273933, y=326.590240, z=0.000460)
Location(x=120.837929, y=326.590240, z=0.000452)
Location(x=120.415176, y=326.590240, z=0.000444)
Location(x=120.005722, y=326.590240, z=0.000438)
Location(x=119.611412, y=326.590240, z=0.000434)
Location(x=119.215439, y=326.590240, z=0.000434)
Location(x=118.822441, y=326.590240, z=0.000439)
Location(x=118.437523, y=326.590240, z=0.000447)
Location(x=117.997849, y=326.590240, z=0.000457)
Location(x=117.594254, y=326.590240, z=0.000463)
Location(x=117.198914, y=326.590240, z=0.000464)
Location(x=116.796860, y=326.590240, z=0.000459)
Location(x=116.406303, y=326.590240, z=0.000450)
Location(x=116.018745, y=326.590240, z=0.000449)
Location(x=115.637070, y=326.590240, z=0.000443)
Location(x=115.252579, y=326.590240, z=0.000420)
Location(x=114.916855, y=326.590240, z=0.000406)
Location(x=114.584305, y=326.590240, z=0.000306)
Location(x=114.255135, y=326.590240, z=0.000207)
Location(x=113.921371, y=326.590240, z=0.000385)
Location(x=113.583199, y=326.590240, z=0.000477)
Location(x=113.215317, y=326.590240, z=0.000501)
Location(x=112.866180, y=326.590240, z=0.000508)
Location(x=112.515854, y=326.590240, z=0.000512)
Location(x=112.147293, y=326.590240, z=0.000515)
Location(x=111.760544, y=326.590240, z=0.000508)
Location(x=111.385391, y=326.590240, z=0.000491)
Location(x=111.012939, y=326.590240, z=0.000470)
Location(x=110.673073, y=326.590240, z=0.000451)
Location(x=110.349342, y=326.590240, z=0.000435)
Location(x=110.040733, y=326.590240, z=0.000425)
Location(x=109.740196, y=326.590240, z=0.000288)
Location(x=109.437439, y=326.590240, z=0.000243)
Location(x=109.127945, y=326.590240, z=0.000343)
Location(x=108.814011, y=326.590240, z=0.000475)
Location(x=108.471527, y=326.590240, z=0.000511)
Location(x=108.150894, y=326.590240, z=0.000506)
Location(x=107.838081, y=326.590240, z=0.000490)
Location(x=107.539642, y=326.590240, z=0.000374)
Location(x=107.234497, y=326.590240, z=0.000284)
Location(x=106.941078, y=326.590240, z=0.000274)
Location(x=106.637985, y=326.590118, z=0.000278)
Location(x=106.347359, y=326.590057, z=0.000310)
Location(x=106.052956, y=326.590088, z=0.000332)
Location(x=105.755005, y=326.589966, z=0.000342)
Location(x=105.465996, y=326.589905, z=0.000351)
Location(x=105.191071, y=326.589935, z=0.000356)
Location(x=104.903320, y=326.589752, z=0.000331)
Location(x=104.634560, y=326.589600, z=0.000336)
Location(x=104.365044, y=326.589539, z=0.000349)
Location(x=104.094391, y=326.589539, z=0.000375)
Location(x=103.799568, y=326.589539, z=0.000378)
Location(x=103.507637, y=326.589478, z=0.000384)
Location(x=103.223969, y=326.589478, z=0.000370)
Location(x=102.947548, y=326.589478, z=0.000335)
Location(x=102.700111, y=326.589478, z=0.000340)
Location(x=102.454208, y=326.589478, z=0.000335)
Location(x=102.215729, y=326.589355, z=0.000346)
Location(x=101.961983, y=326.589264, z=0.000354)
Location(x=101.702637, y=326.589203, z=0.000376)
Location(x=101.429695, y=326.589111, z=0.000389)
Location(x=101.145935, y=326.588959, z=0.000385)
Location(x=100.868553, y=326.588806, z=0.000375)
Location(x=100.609825, y=326.588745, z=0.000366)
Location(x=100.338341, y=326.588593, z=0.000317)
Location(x=100.079353, y=326.588562, z=0.000307)
Location(x=99.830986, y=326.588562, z=0.000331)
Location(x=99.569923, y=326.588501, z=0.000351)
Location(x=99.295280, y=326.588348, z=0.000372)
Location(x=99.026192, y=326.588226, z=0.000402)
Location(x=98.730141, y=326.588074, z=0.000405)
Location(x=98.431396, y=326.587921, z=0.000482)
Location(x=98.116150, y=326.587769, z=0.000593)
Location(x=97.780502, y=326.587616, z=0.000604)
Location(x=97.436745, y=326.587463, z=0.000584)
Location(x=97.059540, y=326.587311, z=0.000561)
Location(x=96.673561, y=326.587128, z=0.000548)
Location(x=96.292496, y=326.586975, z=0.000539)
Location(x=95.893250, y=326.586823, z=0.000518)
Location(x=95.488365, y=326.586670, z=0.000526)
Location(x=95.048706, y=326.586517, z=0.000551)
Location(x=94.574738, y=326.586365, z=0.000564)
Location(x=94.071793, y=326.586212, z=0.000565)
Location(x=93.528862, y=326.585968, z=0.000557)
Location(x=92.978485, y=326.585663, z=0.000536)
Location(x=92.446289, y=326.585419, z=0.000506)
Location(x=91.655220, y=326.585022, z=0.000463)
Location(x=91.169617, y=326.584869, z=0.000443)
Location(x=90.696808, y=326.584717, z=0.000432)
Location(x=90.237984, y=326.584564, z=0.000428)
Location(x=89.790459, y=326.584290, z=0.000432)
Location(x=89.302071, y=326.583984, z=0.000444)
Location(x=88.843369, y=326.583679, z=0.000458)
Location(x=88.353348, y=326.583313, z=0.000476)
Location(x=87.850769, y=326.583008, z=0.000491)
Location(x=87.325699, y=326.582703, z=0.000498)
Location(x=86.820427, y=326.582367, z=0.000493)
Location(x=86.284943, y=326.582031, z=0.000477)
Location(x=85.779762, y=326.581726, z=0.000461)
Location(x=85.288429, y=326.581390, z=0.000448)
Location(x=84.802315, y=326.581055, z=0.000440)
Location(x=84.331367, y=326.580750, z=0.000438)
Location(x=83.848000, y=326.580414, z=0.000442)
Location(x=83.345383, y=326.580078, z=0.000454)
Location(x=82.736298, y=326.579681, z=0.000471)
Location(x=82.239304, y=326.579376, z=0.000484)
Location(x=81.735741, y=326.579041, z=0.000490)
Location(x=81.202164, y=326.578674, z=0.000483)
Location(x=80.704399, y=326.578339, z=0.000469)
Location(x=80.221085, y=326.578033, z=0.000456)
Location(x=79.732513, y=326.577728, z=0.000445)
Location(x=79.259338, y=326.577423, z=0.000439)
Location(x=78.795952, y=326.577087, z=0.000439)
Location(x=78.328247, y=326.576782, z=0.000446)
Location(x=77.851662, y=326.576508, z=0.000458)
Location(x=77.338234, y=326.576172, z=0.000472)
Location(x=76.848122, y=326.575897, z=0.000482)
Location(x=76.346001, y=326.575562, z=0.000486)
Location(x=75.823212, y=326.575256, z=0.000480)
Location(x=75.222076, y=326.574982, z=0.000465)
Location(x=74.679993, y=326.574707, z=0.000451)
Location(x=74.204170, y=326.574463, z=0.000443)
Location(x=73.734528, y=326.574219, z=0.000440)
Location(x=73.248154, y=326.573914, z=0.000443)
Location(x=72.773796, y=326.573608, z=0.000452)
Location(x=72.291573, y=326.573303, z=0.000466)
Location(x=71.795250, y=326.572968, z=0.000479)
Location(x=71.272598, y=326.572662, z=0.000486)
Location(x=70.762283, y=326.572357, z=0.000482)
Location(x=70.258080, y=326.572052, z=0.000472)
Location(x=69.769852, y=326.571716, z=0.000460)
Location(x=69.277618, y=326.571411, z=0.000449)
Location(x=68.788628, y=326.571106, z=0.000442)
Location(x=68.324867, y=326.570801, z=0.000440)
Location(x=67.860901, y=326.570496, z=0.000445)
Location(x=67.380325, y=326.570160, z=0.000456)
Location(x=66.899651, y=326.569855, z=0.000470)
Location(x=66.394966, y=326.569550, z=0.000481)
Location(x=65.880821, y=326.569244, z=0.000484)
Location(x=65.362892, y=326.568909, z=0.000479)
Location(x=64.834053, y=326.568604, z=0.000467)
Location(x=64.330162, y=326.568298, z=0.000455)
Location(x=63.841614, y=326.567993, z=0.000446)
Location(x=63.362015, y=326.567657, z=0.000441)
Location(x=62.886669, y=326.567352, z=0.000443)
Location(x=62.412773, y=326.567047, z=0.000450)
Location(x=61.922913, y=326.566742, z=0.000462)
Location(x=61.415535, y=326.566406, z=0.000474)
Location(x=60.907417, y=326.566101, z=0.000482)
Location(x=60.403252, y=326.565796, z=0.000482)
Location(x=59.898182, y=326.565491, z=0.000475)
Location(x=59.393154, y=326.565155, z=0.000463)
Location(x=58.904716, y=326.564850, z=0.000452)
Location(x=58.414833, y=326.564545, z=0.000444)
Location(x=57.951767, y=326.564240, z=0.000441)
Location(x=57.485546, y=326.563904, z=0.000445)
Location(x=57.018955, y=326.563599, z=0.000453)
Location(x=56.496689, y=326.563293, z=0.000466)
Location(x=55.954720, y=326.562988, z=0.000476)
Location(x=55.428196, y=326.562775, z=0.000481)
Location(x=54.919922, y=326.562622, z=0.000480)
Location(x=54.396214, y=326.562469, z=0.000471)
Location(x=53.892685, y=326.562286, z=0.000461)
Location(x=53.390068, y=326.562134, z=0.000450)
Location(x=52.903187, y=326.561981, z=0.000444)
Location(x=52.429050, y=326.561829, z=0.000443)
Location(x=51.965599, y=326.561676, z=0.000447)
Location(x=51.496819, y=326.561523, z=0.000457)
Location(x=51.012165, y=326.561371, z=0.000469)
Location(x=50.493011, y=326.561218, z=0.000478)
Location(x=49.991230, y=326.561035, z=0.000481)
Location(x=49.483494, y=326.560883, z=0.000477)
Location(x=48.980274, y=326.560730, z=0.000468)
Location(x=48.489021, y=326.560577, z=0.000457)
Location(x=48.008213, y=326.560425, z=0.000448)
Location(x=47.516743, y=326.560272, z=0.000443)
Location(x=47.049812, y=326.560120, z=0.000444)
Location(x=46.579956, y=326.559967, z=0.000451)
Location(x=46.104286, y=326.559784, z=0.000462)
Location(x=45.618027, y=326.559631, z=0.000473)
Location(x=45.118748, y=326.559357, z=0.000480)
Location(x=44.594902, y=326.559052, z=0.000480)
Location(x=44.095818, y=326.558746, z=0.000472)
Location(x=43.597794, y=326.558441, z=0.000462)
Location(x=43.111156, y=326.558105, z=0.000452)
Location(x=42.631104, y=326.557800, z=0.000444)
Location(x=42.161873, y=326.557495, z=0.000442)
Location(x=41.698231, y=326.557190, z=0.000446)
Location(x=41.217564, y=326.556854, z=0.000454)
Location(x=40.736221, y=326.556549, z=0.000466)
Location(x=40.234398, y=326.556244, z=0.000475)
Location(x=39.733704, y=326.555939, z=0.000480)
Location(x=39.226646, y=326.555725, z=0.000477)
Location(x=38.727032, y=326.555511, z=0.000468)
Location(x=38.196587, y=326.555206, z=0.000457)
Location(x=37.689426, y=326.554901, z=0.000447)
Location(x=37.178802, y=326.554596, z=0.000442)
Location(x=36.680328, y=326.554260, z=0.000442)
Location(x=36.193787, y=326.554047, z=0.000450)
Location(x=35.693470, y=326.553772, z=0.000462)
Location(x=35.199390, y=326.553528, z=0.000475)
Location(x=34.698715, y=326.553223, z=0.000483)
Location(x=34.193306, y=326.552917, z=0.000483)
Location(x=33.663059, y=326.552582, z=0.000474)
Location(x=33.166309, y=326.552277, z=0.000461)
Location(x=32.685841, y=326.551971, z=0.000450)
Location(x=32.196007, y=326.551666, z=0.000442)
Location(x=31.712606, y=326.551331, z=0.000439)
Location(x=31.226904, y=326.551025, z=0.000443)
Location(x=30.744869, y=326.550720, z=0.000453)
Location(x=30.245138, y=326.550415, z=0.000467)
Location(x=29.735703, y=326.550079, z=0.000478)
Location(x=29.216162, y=326.549774, z=0.000483)
Location(x=28.695620, y=326.549469, z=0.000479)
Location(x=28.177277, y=326.549164, z=0.000469)
Location(x=27.683176, y=326.548828, z=0.000457)
Location(x=27.184206, y=326.548523, z=0.000447)
Location(x=26.685581, y=326.548218, z=0.000440)
Location(x=26.203949, y=326.547913, z=0.000440)
Location(x=25.727091, y=326.547577, z=0.000447)
Location(x=25.239527, y=326.547424, z=0.000458)
Location(x=24.741438, y=326.547180, z=0.000472)
Location(x=24.233566, y=326.546875, z=0.000482)
Location(x=23.709259, y=326.546570, z=0.000484)
Location(x=23.187120, y=326.546234, z=0.000476)
Location(x=22.663855, y=326.545929, z=0.000464)
Location(x=22.158489, y=326.545654, z=0.000452)
Location(x=21.676149, y=326.545532, z=0.000443)
Location(x=21.196770, y=326.545349, z=0.000439)
Location(x=20.702890, y=326.545197, z=0.000442)
Location(x=20.201929, y=326.545044, z=0.000450)
Location(x=19.706230, y=326.544861, z=0.000464)
Location(x=19.197964, y=326.544708, z=0.000476)
Location(x=18.586531, y=326.544556, z=0.000471)
Location(x=17.980572, y=326.544342, z=0.000453)
Location(x=17.489239, y=326.544067, z=0.000436)
Location(x=17.045839, y=326.543732, z=0.000424)
Location(x=16.590971, y=326.543427, z=0.000418)
Location(x=16.133434, y=326.543121, z=0.000418)
Location(x=15.665431, y=326.542816, z=0.000425)
Location(x=15.156032, y=326.542480, z=0.000439)
Location(x=14.708352, y=326.542175, z=0.000458)
Location(x=14.267085, y=326.535278, z=0.000479)
Location(x=13.743511, y=326.514465, z=0.000499)
Location(x=13.126107, y=326.481964, z=0.000507)
Location(x=12.548695, y=326.446625, z=0.000500)
Location(x=11.920741, y=326.404602, z=0.000481)
Location(x=11.246804, y=326.356232, z=0.000458)
Location(x=10.723567, y=326.317108, z=0.000444)
Location(x=10.216084, y=326.278381, z=0.000436)
Location(x=9.724953, y=326.240295, z=0.000434)
Location(x=9.187950, y=326.188232, z=0.000444)
Location(x=8.656590, y=326.123505, z=0.000456)
Location(x=8.128987, y=326.041962, z=0.000475)
Location(x=7.501982, y=325.906555, z=0.000505)
Location(x=6.955309, y=325.746796, z=0.000524)
Location(x=6.370893, y=325.517792, z=0.000526)
Location(x=5.842065, y=325.253448, z=0.000496)
Location(x=5.311670, y=324.922089, z=0.000456)
Location(x=4.901282, y=324.608582, z=0.000432)
Location(x=4.542679, y=324.289734, z=0.000405)
Location(x=4.195915, y=323.931366, z=0.000409)
Location(x=3.890579, y=323.559784, z=0.000425)
Location(x=3.603500, y=323.160126, z=0.000428)
Location(x=3.343685, y=322.744263, z=0.000454)
Location(x=3.095836, y=322.294220, z=0.000461)
Location(x=2.864548, y=321.809784, z=0.000474)
Location(x=2.673383, y=321.322662, z=0.000482)
Location(x=2.523577, y=320.829346, z=0.000461)
Location(x=2.410160, y=320.350464, z=0.000429)
Location(x=2.320288, y=319.868011, z=0.000410)
Location(x=2.248591, y=319.382385, z=0.000410)
Location(x=2.189477, y=318.880707, z=0.000425)
Location(x=2.141880, y=318.377075, z=0.000447)
Location(x=2.107952, y=317.874084, z=0.000472)
Location(x=2.083007, y=317.355164, z=0.000481)
Location(x=2.064638, y=316.841644, z=0.000482)
Location(x=2.050805, y=316.328552, z=0.000477)
Location(x=2.040204, y=315.804321, z=0.000467)
Location(x=2.032694, y=315.308014, z=0.000457)
Location(x=2.026792, y=314.789276, z=0.000449)
Location(x=2.022505, y=314.283264, z=0.000446)
Location(x=2.019713, y=313.804993, z=0.000449)
Location(x=2.017773, y=313.329926, z=0.000458)
Location(x=2.016328, y=312.842590, z=0.000470)
Location(x=2.015210, y=312.327515, z=0.000481)
Location(x=2.014397, y=311.817902, z=0.000485)
Location(x=2.013774, y=311.304260, z=0.000480)
Location(x=2.013297, y=310.785645, z=0.000469)
Location(x=2.012942, y=310.269958, z=0.000456)
Location(x=2.012668, y=309.769989, z=0.000446)
Location(x=2.012440, y=309.275513, z=0.000440)
Location(x=2.012304, y=308.783325, z=0.000441)
Location(x=2.012203, y=308.288635, z=0.000449)
Location(x=2.012147, y=307.790375, z=0.000461)
Location(x=2.012051, y=307.296875, z=0.000474)
Location(x=2.012005, y=306.782623, z=0.000484)
Location(x=2.011940, y=306.250244, z=0.000483)
Location(x=2.011862, y=305.724335, z=0.000474)
Location(x=2.011785, y=305.186096, z=0.000460)
Location(x=2.011715, y=304.690613, z=0.000449)
Location(x=2.011645, y=304.200378, z=0.000441)
Location(x=2.011642, y=303.719513, z=0.000439)
Location(x=2.011618, y=303.223267, z=0.000443)
Location(x=2.011582, y=302.741760, z=0.000454)
Location(x=2.011545, y=302.219788, z=0.000468)
Location(x=2.011510, y=301.719360, z=0.000481)
Location(x=2.011473, y=301.181702, z=0.000496)
Location(x=2.011434, y=300.639679, z=0.000507)
Location(x=2.011470, y=300.080688, z=0.000515)
Location(x=2.011486, y=299.489929, z=0.000521)
Location(x=2.011567, y=298.881836, z=0.000524)
Location(x=2.011715, y=298.260040, z=0.000525)
Location(x=2.011949, y=297.625244, z=0.000512)
Location(x=2.012155, y=296.985840, z=0.000506)
Location(x=2.012358, y=296.320526, z=0.000521)
Location(x=2.012590, y=295.600006, z=0.000531)
Location(x=2.012820, y=294.897644, z=0.000533)
Location(x=2.013068, y=294.145813, z=0.000533)
Location(x=2.013330, y=293.351898, z=0.000530)
Location(x=2.013587, y=292.570435, z=0.000528)
Location(x=2.013847, y=291.779175, z=0.000525)
Location(x=2.014023, y=290.988464, z=0.000523)
Location(x=2.014125, y=290.161255, z=0.000522)
Location(x=2.014153, y=289.317596, z=0.000521)
Location(x=2.014180, y=288.489532, z=0.000520)
Location(x=2.014195, y=287.651520, z=0.000515)
Location(x=2.014187, y=286.772095, z=0.000500)
Location(x=2.014163, y=285.906921, z=0.000500)
Location(x=2.014130, y=285.029083, z=0.000507)
Location(x=2.014089, y=284.145935, z=0.000511)
Location(x=2.014044, y=283.235840, z=0.000512)
Location(x=2.013992, y=282.280334, z=0.000513)
Location(x=2.014025, y=281.329651, z=0.000512)
Location(x=2.014060, y=280.358490, z=0.000511)
Location(x=2.014173, y=279.396271, z=0.000510)
Location(x=2.014304, y=278.433472, z=0.000510)
Location(x=2.014441, y=277.464233, z=0.000509)
Location(x=2.014700, y=276.436279, z=0.000509)
Location(x=2.014991, y=275.368500, z=0.000508)
Location(x=2.015288, y=274.311646, z=0.000508)
Location(x=2.015623, y=273.215576, z=0.000507)
Location(x=2.015993, y=272.067291, z=0.000507)
Location(x=2.016366, y=270.947571, z=0.000507)
Location(x=2.016749, y=269.812714, z=0.000503)
Location(x=2.017138, y=268.672699, z=0.000491)
Location(x=2.017531, y=267.527313, z=0.000492)
Location(x=2.017938, y=266.342133, z=0.000498)
Location(x=2.018320, y=265.231171, z=0.000501)
Location(x=2.018694, y=263.988831, z=0.000502)
Location(x=2.019045, y=262.795044, z=0.000502)
Location(x=2.019535, y=261.087799, z=0.000501)
Location(x=2.019888, y=259.793854, z=0.000500)
Location(x=2.020215, y=258.555328, z=0.000499)
Location(x=2.020574, y=257.159729, z=0.000499)
Location(x=2.020923, y=255.770264, z=0.000499)
Location(x=2.021261, y=254.400009, z=0.000499)
Location(x=2.021540, y=253.040558, z=0.000499)
Location(x=2.021738, y=251.627808, z=0.000498)
Location(x=2.021850, y=250.322189, z=0.000498)
Location(x=2.021881, y=249.037201, z=0.000498)
Location(x=2.021864, y=247.744919, z=0.000498)
Location(x=2.021799, y=246.417984, z=0.000498)
Location(x=2.021683, y=245.089584, z=0.000498)
Location(x=2.021480, y=243.748322, z=0.000498)
Location(x=2.021238, y=242.399582, z=0.000498)
Location(x=2.020762, y=240.478882, z=0.000497)
Location(x=2.020337, y=239.030869, z=0.000497)
Location(x=2.019885, y=237.614975, z=0.000497)
Location(x=2.019408, y=236.246613, z=0.000497)
Location(x=2.018889, y=234.849014, z=0.000497)
Location(x=2.018349, y=233.460480, z=0.000497)
Location(x=2.017789, y=232.070007, z=0.000497)
Location(x=2.017224, y=230.700821, z=0.000497)
Location(x=2.016590, y=229.195374, z=0.000497)
Location(x=2.015941, y=227.673309, z=0.000492)
Location(x=2.015292, y=226.169388, z=0.000482)
Location(x=2.014567, y=224.622421, z=0.000486)
Location(x=2.013786, y=223.095306, z=0.000490)
Location(x=2.013006, y=221.613647, z=0.000492)
Location(x=2.012126, y=220.092850, z=0.000493)
Location(x=2.011175, y=218.536942, z=0.000492)
Location(x=2.010211, y=217.024353, z=0.000492)
Location(x=2.009168, y=215.461792, z=0.000491)
Location(x=2.008096, y=213.974411, z=0.000491)
Location(x=2.007055, y=212.523788, z=0.000490)
Location(x=2.005983, y=211.052307, z=0.000488)
Location(x=2.004856, y=209.546112, z=0.000484)
Location(x=2.003745, y=208.077179, z=0.000476)
Location(x=2.002644, y=206.572556, z=0.000463)
Location(x=2.001513, y=205.020660, z=0.000448)
Location(x=2.000446, y=203.552414, z=0.000433)
Location(x=1.999393, y=202.081543, z=0.000421)
Location(x=1.998405, y=200.681305, z=0.000414)
Location(x=1.997435, y=199.286545, z=0.000412)
Location(x=1.996486, y=197.902863, z=0.000407)
Location(x=1.995618, y=196.565598, z=0.000398)
Location(x=1.994786, y=195.259354, z=0.000392)
Location(x=1.993909, y=193.861740, z=0.000392)
Location(x=1.993083, y=192.505676, z=0.000395)
Location(x=1.992329, y=191.237518, z=0.000399)
Location(x=1.991613, y=190.008041, z=0.000402)
Location(x=1.990909, y=188.776642, z=0.000405)
Location(x=1.990211, y=187.537674, z=0.000407)
Location(x=1.989536, y=186.325287, z=0.000409)
Location(x=1.988922, y=185.135071, z=0.000409)
Location(x=1.988335, y=183.978790, z=0.000410)
Location(x=1.987745, y=182.803192, z=0.000410)
Location(x=1.987210, y=181.616623, z=0.000411)
Location(x=1.986713, y=180.475113, z=0.000411)
Location(x=1.986241, y=179.365036, z=0.000412)
Location(x=1.985783, y=178.242020, z=0.000412)
Location(x=1.985356, y=177.154572, z=0.000413)
Location(x=1.984933, y=176.044739, z=0.000413)
Location(x=1.984537, y=174.983398, z=0.000414)
Location(x=1.984149, y=173.919403, z=0.000419)
Location(x=1.983765, y=172.854935, z=0.000420)
Location(x=1.983389, y=171.801163, z=0.000409)
Location(x=1.982995, y=170.797424, z=0.000401)
Location(x=1.982623, y=169.815628, z=0.000400)
Location(x=1.982258, y=168.832626, z=0.000404)
Location(x=1.981895, y=167.870087, z=0.000409)
Location(x=1.981534, y=166.915329, z=0.000414)
Location(x=1.981170, y=165.952728, z=0.000418)
Location(x=1.980817, y=165.020233, z=0.000421)
Location(x=1.980467, y=164.090576, z=0.000423)
Location(x=1.980123, y=163.176270, z=0.000424)
Location(x=1.979785, y=162.275146, z=0.000424)
Location(x=1.979379, y=161.397751, z=0.000424)
Location(x=1.978975, y=160.518631, z=0.000424)
Location(x=1.978494, y=159.637466, z=0.000424)
Location(x=1.977974, y=158.700958, z=0.000423)
Location(x=1.977413, y=157.841415, z=0.000423)
Location(x=1.976838, y=156.981003, z=0.000423)
Location(x=1.976309, y=156.054855, z=0.000424)
Location(x=1.975762, y=155.140137, z=0.000424)
Location(x=1.975210, y=154.244904, z=0.000424)
Location(x=1.974668, y=153.353546, z=0.000428)
Location(x=1.974167, y=152.522995, z=0.000435)
Location(x=1.973675, y=151.704910, z=0.000427)
Location(x=1.973214, y=150.933243, z=0.000416)
Location(x=1.972725, y=150.112289, z=0.000410)
Location(x=1.972231, y=149.278946, z=0.000410)
Location(x=1.971846, y=148.461212, z=0.000414)
Location(x=1.971454, y=147.651489, z=0.000420)
Location(x=1.971055, y=146.841034, z=0.000427)
Location(x=1.970681, y=146.060501, z=0.000432)
Location(x=1.970319, y=145.294693, z=0.000435)
Location(x=1.969941, y=144.489258, z=0.000437)
Location(x=1.969582, y=143.718353, z=0.000436)
Location(x=1.969229, y=142.961060, z=0.000434)
Location(x=1.968842, y=142.127213, z=0.000432)
Location(x=1.968528, y=141.449631, z=0.000431)
Location(x=1.968226, y=140.797012, z=0.000430)
Location(x=1.967847, y=140.149658, z=0.000430)
Location(x=1.967479, y=139.490753, z=0.000430)
Location(x=1.967136, y=138.855515, z=0.000431)
Location(x=1.966779, y=138.204300, z=0.000432)
Location(x=1.966430, y=137.570648, z=0.000433)
Location(x=1.966071, y=136.920303, z=0.000434)
Location(x=1.965739, y=136.320724, z=0.000435)
Location(x=1.965330, y=135.721786, z=0.000438)
Location(x=1.964940, y=135.124329, z=0.000443)
Location(x=1.964569, y=134.532684, z=0.000430)
Location(x=1.964201, y=133.955170, z=0.000411)
Location(x=1.963863, y=133.426651, z=0.000401)
Location(x=1.963511, y=132.891876, z=0.000403)
Location(x=1.963174, y=132.375717, z=0.000414)
Location(x=1.962816, y=131.819977, z=0.000433)
Location(x=1.962475, y=131.285141, z=0.000453)
Location(x=1.962112, y=130.715576, z=0.000471)
Location(x=1.961759, y=130.160004, z=0.000479)
Location(x=1.961410, y=129.611923, z=0.000474)
Location(x=1.961063, y=129.064972, z=0.000458)
Location(x=1.960733, y=128.545242, z=0.000439)
Location(x=1.960403, y=128.025421, z=0.000423)
Location(x=1.960097, y=127.541367, z=0.000414)
Location(x=1.959787, y=127.050629, z=0.000412)
Location(x=1.959494, y=126.585800, z=0.000416)
Location(x=1.959187, y=126.098679, z=0.000428)
Location(x=1.958866, y=125.589233, z=0.000444)
Location(x=1.958548, y=125.084442, z=0.000463)
Location(x=1.958295, y=124.563599, z=0.000481)
Location(x=1.958012, y=124.027328, z=0.000492)
Location(x=1.957727, y=123.516167, z=0.000492)
Location(x=1.957433, y=122.981171, z=0.000481)
Location(x=1.957151, y=122.467957, z=0.000465)
Location(x=1.956872, y=121.961052, z=0.000451)
Location(x=1.956610, y=121.483932, z=0.000441)
Location(x=1.956343, y=120.996727, z=0.000436)
Location(x=1.956085, y=120.525673, z=0.000439)
Location(x=1.955817, y=120.035469, z=0.000448)
Location(x=1.955549, y=119.545952, z=0.000461)
Location(x=1.955270, y=119.035629, z=0.000476)
Location(x=1.954986, y=118.516792, z=0.000487)
Location(x=1.954698, y=117.992569, z=0.000487)
Location(x=1.954409, y=117.465103, z=0.000478)
Location(x=1.954116, y=116.932381, z=0.000463)
Location(x=1.953838, y=116.426041, z=0.000450)
Location(x=1.953569, y=115.934166, z=0.000442)
Location(x=1.953311, y=115.462662, z=0.000439)
Location(x=1.953051, y=114.988014, z=0.000442)
Location(x=1.952777, y=114.486092, z=0.000452)
Location(x=1.952505, y=113.988174, z=0.000465)
Location(x=1.952217, y=113.461647, z=0.000479)
Location(x=1.951919, y=112.916794, z=0.000486)
Location(x=1.951612, y=112.357559, z=0.000483)
Location(x=1.951300, y=111.787498, z=0.000470)
Location(x=1.950993, y=111.227921, z=0.000456)
Location(x=1.950701, y=110.692978, z=0.000445)
Location(x=1.950421, y=110.181992, z=0.000439)
Location(x=1.950147, y=109.679695, z=0.000440)
Location(x=1.949874, y=109.178787, z=0.000448)
Location(x=1.949596, y=108.668701, z=0.000462)
Location(x=1.949302, y=108.129921, z=0.000476)
Location(x=1.948997, y=107.572342, z=0.000486)
Location(x=1.948696, y=107.022087, z=0.000486)
Location(x=1.948350, y=106.390587, z=0.000475)
Location(x=1.947994, y=105.741043, z=0.000458)
